claims_per_month,avg_payout_requested,trigger_type_diversity,time_between_claims_hours,zone_risk_score,platform_tenure_months,gps_mismatch_count,ip_city_mismatch_count,label
2,547.0222311794583,4,34.330503530664885,67.5096632558978,13,0,0,0
3,891.915097662213,1,64.46076356083707,31.76326108728214,21,0,0,0
3,682.0842008127745,4,58.73064301566859,35.46854290803157,17,0,0,0
3,856.7855775209443,1,10.675278164185496,78.54263397703448,20,0,0,0
3,856.4899528111201,1,43.02113295530751,62.03985234339741,5,0,0,0
2,646.0667181977224,4,3.1708721927042594,22.96124259194989,12,0,0,0
2,902.1352275717614,4,19.231008310685013,59.00678165248793,15,0,0,0
0,873.0338002096642,3,131.90265790741648,21.53325707896277,32,1,1,0
2,1068.8569150469193,3,26.994953093728746,73.70785818892776,31,0,0,0
2,669.7425070033637,1,233.3720249006928,56.592627638486356,26,0,0,0
3,544.5257732898764,4,121.30342784924473,26.65349139465027,18,0,0,0
1,1238.3276510109974,4,19.374251316872332,43.742772197481756,25,0,0,0
1,941.1026772120492,2,22.0977190211952,42.4916959791061,20,0,0,0
1,569.3034938222713,4,40.47161980050211,65.17886443857181,32,0,0,0
4,840.9714600435382,3,25.981264171406885,32.50836673404295,23,0,0,0
5,1750.3554603517643,1,29.37826479529217,15.02644515637552,0,3,2,1
15,1708.8102269721846,1,1.0161843840544569,25.558586807930357,2,8,0,1
3,1077.5931167946735,3,43.81661501479597,41.17752364756035,19,0,0,0
1,825.7699242711828,2,128.242378138427,46.513549517999024,16,0,0,0
2,893.2133496557208,3,5.0067450027618,31.968541106639403,16,0,0,0
1,1026.585277460207,2,8.86672077515903,37.487098858724444,35,0,0,0
2,460.9964414049385,2,3.423331892119867,59.19477292135555,13,0,1,0
2,498.7834179195863,3,264.1732019206674,36.291333532278486,20,0,0,0
3,831.8786395552445,1,61.68709986669242,74.55045792438085,9,0,1,0
2,753.8578055030354,2,62.423563016882795,56.18125089722732,29,0,0,0
3,730.1150098728585,1,49.10926510988295,29.43938370725888,25,0,0,0
1,606.8346458208072,4,6.977055788065067,38.54330944835705,3,0,0,0
1,803.8581760747886,3,41.01673157169203,24.50373882965873,32,0,0,0
1,183.48756497135253,2,262.11196184075726,43.685659144112826,19,0,0,0
4,771.1024317111141,2,60.920417677102996,48.77531508317992,12,0,0,0
1,819.3795752068629,4,52.447061425273446,23.485799239411396,15,0,0,0
6,739.8928029642464,1,12.646439355276915,35.39351037493708,12,0,0,0
2,1005.5437497559067,4,43.32928710538872,62.05440104776725,8,0,0,0
4,908.6679193998095,1,17.258615963178997,76.51705421968205,26,0,0,0
1,1123.3043309027498,4,141.97335665379472,34.52868198435503,18,0,0,0
3,837.4015442949441,4,191.1562487954734,44.34091403012782,21,0,0,0
6,1831.1779514754894,1,12.332128203883187,29.793783856089572,0,1,0,1
1,818.6916983532706,1,166.74115153792957,75.27648298693357,28,0,0,0
1,664.3010539025556,2,72.17649010827552,69.14431307669054,22,0,0,0
2,1297.0627849067373,2,35.24261348835627,64.83613929100605,6,0,0,0
1,1170.1562284871466,1,28.796406403930977,49.184225305826686,7,0,0,0
0,579.194873305523,4,182.15329549693917,31.109101240599983,9,0,0,0
11,1852.5612825255075,1,1.445196021533273,26.82174673947476,1,1,1,1
5,977.5607871157697,4,24.628482761099416,77.8333320866293,5,0,1,0
8,1844.538456385856,1,6.736657248993336,12.695885597654543,2,1,0,1
1,428.8133425623127,4,15.681250618495941,42.089013948522506,23,0,0,0
3,677.4898195291876,1,18.127128467660633,70.5847112155914,22,0,0,0
4,527.3793838836812,3,5.191125005195061,65.36894071631022,31,0,0,0
1,460.30988631994984,2,11.975681372014188,51.62708543410426,30,0,0,0
2,851.6405469402274,2,11.947892706476388,24.594855882056827,10,0,0,0
2,520.131390442825,3,12.335317502819441,40.70177738070352,6,0,0,0
3,887.6010517037454,2,77.67704738609596,27.03736743352832,22,0,0,0
14,1815.160101042936,1,7.431003173631109,17.196156923290395,0,4,6,1
2,708.4366060819629,4,27.886600242466123,66.21122906628949,8,0,0,0
2,601.2158141649213,1,207.1318610371424,20.36423736882874,12,0,0,0
3,743.575011372453,3,47.24133007701686,77.75849977681287,23,0,0,0
0,905.8599867887339,2,11.599965783193007,67.74305608796602,13,1,0,0
5,697.2400494583931,4,218.04044668981606,54.13699824580195,20,0,0,0
8,1907.5556683200386,1,12.751235524301539,10.227396471251877,2,2,1,1
1,865.5185462285915,1,28.5717703830972,29.70884842986844,30,0,0,0
1,806.7913770330337,4,62.41976795160858,67.81673381729946,31,0,0,0
0,582.4213975781483,4,130.96953092315186,44.074187237787676,25,0,0,0
1,733.3920448522163,1,45.856397695256994,56.82793754252485,10,0,0,0
2,785.6587307430063,1,254.87994785080787,75.32936557064914,15,0,1,0
2,677.7622995499428,1,69.08842036334676,44.55636371877105,16,0,0,0
0,897.3684137934982,3,28.95207649067878,38.613555676259566,17,0,0,0
6,760.2661732354194,4,9.793635833505057,77.71491808467727,7,0,0,0
1,1206.2317426146462,2,93.64204046703674,53.750684966285974,20,0,0,0
1,891.8950117938018,2,35.34969507639159,71.73484215349038,21,0,0,0
3,1127.4243580003413,1,114.88085371096207,36.3164481687801,8,0,1,0
7,1802.9691006459868,1,2.996869471279044,19.409880770116175,0,0,3,1
0,801.8790709151699,4,1.0,52.58683320291922,25,0,0,0
1,670.4694487243909,3,154.12655549220358,34.536869607077534,25,0,0,0
2,806.7135296138013,4,133.7004990913208,51.38917395883615,10,0,0,0
0,655.4439489111012,1,90.89534309738987,22.611325317398578,5,0,0,0
2,1135.2846835688147,4,32.22277198320665,61.42484845371278,34,0,0,0
3,784.3781979774421,1,67.38588690822306,44.249829291979594,28,0,0,0
0,684.1742325986247,1,23.62180061536435,34.11264345272498,11,0,0,0
3,674.9785158612694,1,61.967527612967544,33.92653777278656,13,0,0,0
1,790.6501092194595,3,212.395835978982,73.44224164315528,8,0,1,0
1,1096.036615376373,3,31.95578486867914,76.28511557096924,23,0,0,0
1,210.61915614319707,3,35.63589917686386,27.71602137351151,11,0,0,0
1,464.0994414173193,3,75.27586876590435,46.863973380881646,7,1,0,0
1,648.2669596914455,4,8.562084172670415,62.70084617968324,28,0,0,0
9,1875.587210881117,1,11.302390172050544,21.442916175013956,1,4,1,1
0,845.9286111135593,3,30.82824371904412,52.430216299870516,31,1,0,0
1,677.0111794967913,4,12.268761794332384,67.72299044735708,6,0,0,0
0,508.62847435039237,3,75.316784904723,76.4924300032755,16,0,0,0
2,848.4900361271639,3,122.60917642955991,61.41532156472723,35,0,1,0
0,666.9908163993775,2,50.75133202306116,50.16327853728344,16,0,0,0
3,1162.1044956841986,3,13.335256286059685,57.83823733755462,7,1,0,0
4,861.8108876208576,4,147.3555664536536,71.64927564441035,4,0,1,0
6,1868.4903679290717,1,3.958636422921936,29.981351214969617,0,3,3,1
1,965.2906221717525,4,92.1101879476434,73.7890696208703,34,0,0,0
11,1877.8624339672542,1,3.0373485438697396,18.88698790899661,2,4,1,1
2,769.5000643380162,2,50.71673156125819,39.05580017806231,4,0,0,0
1,1140.1943038832999,2,1.115643941845374,73.94584376850456,12,0,0,0
8,1959.8176601278883,1,4.5935931831290215,17.930761060691605,0,0,0,1
0,1044.5423585663862,2,10.494913871978465,20.58803161603826,18,0,0,0
4,961.972396974175,4,8.87205635889103,58.28618054823574,32,0,0,0
3,770.8311134055621,4,21.85701858361193,49.33417031924004,23,0,0,0
1,625.6819057863144,4,126.31257413908975,64.18804324700014,33,0,0,0
2,1026.9279399642114,3,6.551720993215082,50.93383668328971,5,0,0,0
1,892.2661426070844,1,57.06641645884478,77.56361674662921,3,0,0,0
2,779.9944282117328,3,10.872345022412047,77.63376209754051,17,0,0,0
12,1929.3670602096513,1,3.1669883275477573,20.584955945253046,0,0,5,1
1,1076.4866681810865,2,4.304264844109638,26.15209887726176,5,0,0,0
3,1316.058379738155,3,40.112695585463825,36.21375039245443,25,0,0,0
4,683.1180450623523,2,41.37322877997619,31.58763462936319,9,0,0,0
9,1858.147636421856,1,3.8964461052387573,17.48183487909496,1,1,0,1
2,828.6857874074649,1,20.28405960458422,20.19900226429409,12,0,0,0
1,804.5000776490879,2,48.03458327493351,35.2392469523013,22,0,0,0
1,741.1811383222732,1,30.79970715782956,79.5237973723477,21,0,0,0
0,657.0385482017059,4,5.382164248703347,68.29153492794296,17,0,0,0
3,284.34142997189394,4,50.65804164723715,50.004275040428,17,0,0,0
3,1069.220684772496,1,28.862142208338184,35.6134412621209,33,0,0,0
1,485.9348371493967,4,50.10671343685393,60.0537261071703,4,1,0,0
3,703.9660831585531,2,1.0,37.75957892994372,9,0,0,0
2,1068.8867816166007,3,16.72550179178894,62.592886796520204,17,0,0,0
5,601.7611564750891,3,16.9221151800076,67.04114322627257,4,0,0,0
1,790.2447470998766,4,45.35331232340298,21.308423750906407,14,0,0,0
2,1201.2817275425873,4,19.460708599286516,22.887573656891057,15,0,0,0
4,840.2067007433142,2,44.5259104325978,76.24641049303554,32,0,0,0
2,535.033388859473,4,129.8339369414386,49.114338141818855,18,0,0,0
1,606.9908838847641,1,1.0,40.27058314201126,4,0,1,0
1,918.3142036906195,2,124.90958347460797,42.60556059956902,20,1,0,0
0,1273.6669084800874,3,20.24730704286579,30.139575492702484,31,0,0,0
7,1713.654748101839,1,5.8364947296641745,22.941582243661546,2,5,1,1
3,943.452708756643,4,2.5118395029225646,79.01121846336407,33,0,0,0
4,580.5712260459072,1,128.94513561319386,48.780030971605086,34,0,0,0
0,687.3837845895252,2,2.913785958503115,34.405753776709254,14,0,0,0
0,668.3052809477488,2,104.1202577426027,41.584452170151394,21,0,0,0
1,707.6509917307745,4,96.54542716576104,23.08992091628246,15,0,0,0
0,921.1087965171165,3,58.66176463159144,50.10920695161802,14,0,0,0
1,871.7696145357837,3,24.880814414472304,56.251517044619845,8,0,0,0
3,904.1024993256559,4,122.44531223849198,51.454983880512444,6,0,0,0
2,1064.5852320671065,4,57.55389790195091,56.566985502816415,3,0,0,0
1,1004.9547601330022,2,36.99810545619652,37.87186923350531,12,0,0,0
4,868.4901758353803,3,50.44771746193585,35.12341571264281,6,0,0,0
2,1141.9526503329148,3,73.60274404850058,34.175624412478214,34,0,0,0
1,374.27017509629604,2,10.509067991034085,52.260657012455376,3,0,0,0
2,1135.5931673937393,3,40.40838171398798,62.727949068355294,8,0,0,0
2,472.63962713784167,2,21.740550554187433,65.45031805732859,10,0,0,0
2,914.8772702267752,4,141.74207694328348,47.1509458304872,6,0,0,0
0,1185.2690811442267,3,70.30756974953111,66.85084068912425,30,0,0,0
6,662.1341863839856,3,170.45228683187116,38.16284360438964,9,0,0,0
2,659.2687245369834,1,42.28492273465791,57.9804675519223,28,0,0,0
4,861.1402381499554,1,74.09101799464696,64.98520593953373,27,0,0,0
2,631.06454734135,3,90.635693286827,72.24200665390524,20,0,0,0
1,965.8196880036671,2,86.73086890601492,47.2984217046727,17,0,0,0
1,1135.1837575218753,1,41.14162819112437,71.76257532677289,7,0,0,0
4,517.1073977267358,1,74.03240823899374,37.815039900642894,7,0,0,0
10,1915.6338169291444,1,1.9102893838841788,25.132322992228133,1,6,3,1
1,840.6552442114926,2,44.65394124241843,46.330407962969204,14,0,0,0
2,743.2627558145655,1,79.53260873147873,34.05105775215729,21,0,0,0
6,1883.593323428191,1,5.482875504323774,29.788649765214956,1,6,1,1
3,1095.7027757147084,1,7.187283865793694,69.57839763805268,32,0,0,0
1,1023.633709674795,3,213.71867870054376,24.6627477202116,28,0,0,0
4,931.1108716576905,1,149.7026308253011,24.459731637976226,3,0,0,0
3,849.7090210237975,1,67.33241408606183,62.580939383438675,19,0,0,0
1,695.5170543244982,1,280.48072997196255,43.06598584574901,10,0,0,0
2,886.5945856087271,2,26.771865686168688,48.29152912712479,9,0,0,0
4,693.0455487884392,3,20.269237615500465,52.84325472165472,17,0,0,0
8,1756.3647301637177,1,1.6919613764076737,23.836921891002813,1,1,3,1
1,617.7439886194084,4,180.52393066688683,27.548077520004412,14,0,0,0
1,901.0778023464273,1,78.54188560041696,71.4751729076244,12,0,0,0
2,1086.776893639254,2,112.49299721513496,23.462028169462663,23,0,1,0
1,952.7805817151288,3,77.45246412532417,74.16301608867195,13,0,0,0
4,892.4308192119355,1,63.63703275530248,22.616203015172758,29,0,0,0
1,1065.906848794105,2,33.52514741988367,46.63014948815098,32,0,0,0
2,858.2748912477168,2,16.204883239594622,38.74383703203169,13,0,0,0
4,902.0504444810038,1,51.655797251093894,56.15794402128215,15,0,1,0
0,669.2515940386065,2,159.7750858977242,68.52806636812727,32,0,0,0
3,862.1079275828408,3,109.28429811272852,47.05245388413439,30,1,0,0
0,848.5205626109882,1,51.10984271474962,62.003850349592035,7,0,0,0
1,933.3085063965261,1,35.885261962935296,34.53305861981555,33,0,0,0
1,532.0964152869926,1,193.5379636321913,56.451611730520305,18,0,0,0
4,738.938169296287,1,4.095978387215979,76.13127712786418,16,0,0,0
12,1962.2705857605872,1,0.586971441742909,23.524036512578995,1,3,1,1
9,1844.568811301156,1,6.179169285792348,25.14163171478675,2,3,1,1
7,1754.255908922355,1,11.10618508026755,14.820819955113613,0,0,1,1
3,959.7296414382287,3,90.08857565705999,45.40925670274255,14,1,0,0
1,656.1356626383653,4,46.04961788015721,31.515308485448923,12,0,0,0
4,583.6697807471878,3,212.72196749315862,78.35347778281516,16,0,0,0
4,1017.6184926417178,3,43.63625339871355,64.136486390127,34,0,0,0
2,879.2639364015726,4,14.300500244143167,63.66039093847001,3,0,0,0
3,1669.5991281123875,1,3.47746092257914,20.682728620095855,0,1,1,1
3,784.2818408062361,3,97.81905662090087,69.0355286608328,15,0,0,0
4,879.3255878442915,2,33.4528073263962,45.84918128951863,11,0,0,0
7,1832.8933631554412,1,1.0060365766554376,25.40376272389083,1,4,4,1
0,920.7466032380444,2,26.024483803142818,41.25513821013434,3,0,0,0
3,1109.963721265668,2,10.808294593053565,20.321558277535765,16,0,0,0
1,498.00136588415864,2,31.596541520741283,30.788934198861426,20,1,0,0
1,744.3760271267332,4,17.38274565300107,68.40468460833512,20,0,0,0
2,597.0166858401833,1,123.41626837948905,34.735002096431984,8,0,0,0
3,857.8677811285969,3,116.72835320581032,37.71379864229809,9,0,0,0
9,1714.9820205180529,1,1.4462035823729733,15.121826404826288,1,5,2,1
8,1811.172569247342,1,1.1916399440533034,10.613270684833342,1,0,1,1
2,477.326352759012,1,4.735253106876142,46.35983016759202,24,0,0,0
6,1834.533248221413,1,1.0679742058074755,14.48530053495766,0,3,3,1
1,910.7254818716464,2,17.777496513246273,20.67206692329411,19,0,0,0
1,1045.7144164123995,1,137.72849596225373,54.63610960953943,22,1,0,0
2,792.9185121909298,4,36.27170145531673,54.70098970689081,16,0,0,0
8,1956.3693517307906,1,2.2557631018199813,10.357694841735857,1,3,1,1
2,747.6438555314586,4,27.752139715778252,65.73602135224682,24,0,0,0
0,501.36203755821373,3,214.4537454941812,62.04195926612336,6,0,1,0
5,671.7168419953132,3,34.28881241282974,70.95714992933131,34,0,0,0
1,836.2955763758112,2,14.862064839357814,71.29465342392612,35,0,0,0
2,751.4542821377943,2,15.528512708175068,49.13809448787404,32,0,0,0
5,1845.581581191717,1,1.418444144839385,20.56776280835982,2,5,1,1
1,811.0341275742928,4,44.41620334646475,47.343922476805304,3,0,0,0
1,789.8115441873194,2,4.327477865237406,34.015415495261834,19,1,0,0
3,505.35867402494665,1,17.29339679101943,21.825561692162665,14,0,0,0
1,1020.5384092148756,1,361.6718339071954,58.24781773265739,9,0,0,0
3,783.3178530506877,2,20.246056832645348,76.00639935441558,27,0,0,0
2,825.4347838388571,3,48.38233034156587,69.9964210527871,35,0,0,0
3,678.607310825473,1,20.43205643798153,62.29518897810643,30,0,0,0
2,787.6447875458879,4,214.27369250338677,51.76195924986567,27,1,0,0
4,666.993621939215,2,47.513373088202414,53.77501520720604,28,0,0,0
2,930.8711381192435,4,77.69909671628089,39.11349549128501,8,0,0,0
2,555.740523078955,2,27.95821135490236,23.916319914109373,30,0,0,0
3,976.8884874763476,1,162.52157777531568,25.542250356553797,18,0,0,0
2,804.4135401873727,4,70.69508640760787,63.70860104726796,6,0,0,0
1,982.350024794453,2,64.65139793301627,28.433593806180124,11,0,0,0
2,807.5126702762224,3,98.03888713813059,60.76724864299515,32,0,0,0
1,707.4167241027346,1,9.69385612807628,76.03355094665608,11,0,1,0
9,1665.661922345511,1,6.465492985966124,15.006103590886578,0,7,3,1
2,545.9023508836357,3,30.454178598381482,64.11776288123068,11,0,0,0
3,1083.8128826715042,3,63.9509573278142,64.41706041577011,25,0,0,0
0,1335.9257387800005,4,15.743597199308946,73.62842152324966,28,0,0,0
4,630.7203388444625,4,85.05634767789455,41.51133072817076,26,0,0,0
1,1077.1150467882962,4,52.45894994431618,43.79874835130787,30,0,0,0
3,808.7801066246777,4,85.64310479777792,48.53357328698802,25,0,0,0
1,833.3632119036555,2,138.54630574443453,23.1125663598195,6,0,0,0
2,778.2302749861676,2,108.64951297125207,20.362561811484014,5,0,0,0
2,733.0792290939409,2,8.614919429701361,64.75800847316509,12,0,0,0
2,1037.9285290970472,1,45.51606468512452,70.91991870723076,27,0,0,0
0,425.0268688996578,3,51.523640497105646,22.753632072502953,30,1,0,0
0,803.4857905916203,4,162.49793710502013,77.86117379840994,34,0,0,0
1,973.4788985995951,1,7.848528564549955,65.29634988835343,27,0,0,0
2,1056.670915457641,1,54.15600488853551,72.9495876451488,8,0,0,0
6,950.4966754148437,1,96.55449240716422,31.163001968521968,17,0,0,0
0,678.3521703870922,2,19.45431463592567,58.82856075980655,20,0,0,0
3,578.7311685845782,4,1.2064193840291213,66.88684271754036,12,0,0,0
2,574.542895258614,4,5.109283436128601,27.694892338703895,7,0,0,0
8,1793.9033837282207,1,5.265796417794144,23.56666288500376,1,4,2,1
5,726.3883435712638,4,9.705653857044975,21.61199133174939,20,0,0,0
0,729.2418537715372,2,279.6262395187977,79.33274715530081,19,0,0,0
3,655.0935461931502,2,99.1916048344076,33.720507103197136,14,0,0,0
1,1213.9895478139358,3,1.5161023044414375,66.4574774228696,6,0,0,0
1,901.3175343394552,2,106.92622842683312,27.576553266507524,22,0,0,0
1,696.0331708549547,1,131.43092412680045,57.47345015072547,20,0,0,0
1,824.9326786815113,3,249.50416518377557,49.995261644672034,19,0,0,0
1,817.0687911041019,1,94.61692688875424,75.53907241599558,30,0,0,0
11,1808.4906041246609,1,2.570899562939685,28.840223772788594,1,1,2,1
4,819.0055770544146,3,114.68648354180307,51.36118346997567,12,0,0,0
8,1933.5593488992188,1,18.04358077200582,26.028907090859995,1,3,3,1
3,923.7112713955848,1,67.45378713327878,21.839035442433946,30,0,0,0
1,789.3896016149788,3,71.96159555924247,68.19877473243324,25,0,0,0
7,1833.2187284024103,1,13.803036071630594,11.593351546355679,1,4,3,1
7,1799.4052287291192,1,1.744109448733542,28.14184347541682,2,2,2,1
0,768.1342844981298,1,76.90836749680662,79.618818075114,33,0,0,0
0,944.6140648271156,3,13.351977202094616,76.99549825846839,21,0,0,0
2,623.215410034331,2,2.702260126786867,68.5123890018184,29,0,0,0
1,1061.5928385098687,2,9.524462807056382,73.72349960480632,18,0,0,0
0,714.0017182770322,4,84.27304139117344,50.98667279547824,7,0,0,0
0,806.16142699959,4,46.82912610051091,35.9905902346399,27,0,0,0
3,466.4669467618276,4,12.631081486007334,36.7767739055263,18,0,1,0
0,816.6690701950183,3,306.3318078265017,45.294574242238134,25,0,0,0
11,1756.5573917543063,1,17.114949426022257,18.69123270018855,1,2,1,1
2,585.2614307605072,3,135.03774617081336,35.99585460982504,4,0,0,0
2,1223.202411366199,3,13.877915393330051,23.162125675245015,28,0,0,0
8,1758.0437652006917,1,0.1,20.684805246797776,1,2,2,1
11,1751.895845059684,1,1.952186777643078,19.295944526030283,2,5,4,1
2,707.6048804057432,3,445.91016369344663,64.00435669487644,32,0,0,0
4,880.4395649824703,3,69.18194249723348,43.64687457112763,11,0,0,0
1,1011.4118022713154,4,98.66034905648586,34.35048559169951,13,0,0,0
0,802.6840970776921,2,67.68659012779564,39.152236149531845,34,0,0,0
1,974.9479243160514,3,16.47645771507178,59.85809601559571,25,0,0,0
4,664.5977646419312,2,17.704682649931836,47.65221231402886,15,1,0,0
1,633.6057783842937,1,94.0910925898257,68.35642417936131,35,0,0,0
10,1849.1095939679863,1,13.732130748061328,11.347581649246155,1,4,1,1
3,1989.5023601367159,1,5.080976277087874,18.01814462803678,2,1,3,1
9,1999.4944266419395,1,10.705309822669308,21.8740348113096,0,2,1,1
3,562.3230658519858,1,67.68434982893412,60.813224231518355,8,0,0,0
9,1793.260162492484,1,0.836132973932978,29.786791310385052,1,5,0,1
4,972.0665118833441,2,98.4495850962559,47.90039793274017,6,0,0,0
4,929.3487870837289,1,308.642833189125,66.75315700233796,8,1,0,0
5,939.8900181213083,4,4.449700737803967,30.999382533497645,24,0,0,0
2,1044.2331500008174,4,1.58930770689141,59.13336946659369,16,1,1,0
3,807.3207313126157,4,101.43570140044729,45.43658509638945,15,0,0,0
1,663.1515638969513,2,4.7160796951489905,54.13778815551758,17,0,0,0
0,805.7131525555172,4,93.50353533906072,62.91490556034637,7,0,0,0
4,697.3745507271434,1,34.67676142514509,43.863917438221236,20,0,0,0
3,1050.6116420487829,1,32.493907353445586,40.42952519171206,34,0,0,0
2,718.9977857098605,1,123.08945275775825,64.97634119494123,31,0,0,0
1,877.2332995996777,4,53.387902396572485,46.925833305610084,6,0,0,0
1,952.8316599863789,1,203.77437572055982,51.033416906975006,9,0,0,0
2,636.056995426522,3,45.2044121290984,45.41464313490323,7,0,0,0
1,1047.547621149845,4,16.097785308596137,73.67994323866775,16,0,0,0
0,749.5293036018219,3,106.54726518573098,59.40722065786576,35,0,0,0
1,457.96497972164116,3,19.1529418153819,71.59995312690805,27,0,0,0
3,1136.153142677638,3,10.461450202389472,23.53415091271868,18,0,0,0
0,616.2767082953935,4,8.175991472734449,70.18858283698458,8,0,0,0
12,1795.0241032268716,1,0.4663587405209196,22.237359984438722,2,1,0,1
3,872.5086182185922,3,175.0458363523096,60.98256482507516,30,0,0,0
2,863.4725266510723,3,50.57425895028333,55.81707302964414,32,1,0,0
2,964.6846369124623,2,258.28991111506576,51.91142656142986,22,0,0,0
2,568.7745265697936,3,9.81003973937488,43.287121443222524,18,0,0,0
1,666.3283672018223,4,132.12909333813548,73.46365023515278,35,1,0,0
6,1900.5433998582373,1,3.4814366618573276,29.767814746131787,1,4,1,1
1,754.6675592552001,1,10.910868532682908,74.67693033220837,9,0,0,0
0,1094.899473514103,2,85.61653904663717,30.38238596832056,22,0,0,0
2,1108.5776211078237,3,43.02655362554047,51.59590581000879,22,0,0,0
3,426.05366760900176,3,3.305171951809404,69.89518914036968,24,0,0,0
8,2060.0185991837193,1,2.4412013831180497,11.358355722063001,0,4,4,1
0,322.2937075044628,2,88.70039708069932,64.01158345629818,22,0,0,0
4,901.977449584239,1,188.41923787733714,52.94317639146014,18,0,0,0
3,783.8368853672885,1,121.62383331645557,74.59225244482683,20,0,0,0
0,941.6532439314799,3,17.06531084220427,22.90537678560667,32,0,0,0
4,784.8202429840678,4,282.0002023107994,73.44868482795476,3,0,0,0
0,951.8025941164378,3,6.437986349066685,77.8883551909357,7,0,0,0
3,775.4062106731261,2,311.5279468871502,50.49336210129606,29,0,0,0
1,632.2684724958831,4,200.1913829505506,39.11626588078957,33,0,0,0
0,704.2891466564563,4,41.25325514081702,70.64245480676453,25,0,0,0
9,1673.1998479797112,1,13.856395792597008,23.448153524805644,1,5,3,1
3,465.7335464730456,2,45.77528310758671,32.676886309924996,34,0,0,0
1,563.600895620435,1,226.16491259640438,58.13840658847758,15,0,0,0
2,938.7395910026289,2,4.620046486955711,65.51139147564248,10,0,0,0
3,494.28174074814274,2,50.20451230327838,32.88096150041045,11,0,1,0
1,730.306761727604,2,51.69533354286458,61.99796072627704,30,0,0,0
0,739.1083957703542,4,126.8754755718299,66.80156387443338,23,0,0,0
1,355.12317827822625,2,98.26530471935496,24.14029035202412,8,0,0,0
2,792.5983811853532,1,52.69313056836698,63.52252479947449,17,1,0,0
0,807.0590781490432,4,82.5307294815571,43.50251184888636,13,0,1,0
3,658.1942195370056,4,5.845126722864543,73.21281710726244,12,0,0,0
1,719.5379954494555,4,33.875733443944554,30.21529296332877,17,0,0,0
2,1081.809193282418,3,62.70126225639772,32.589562156923016,31,0,0,0
2,820.3215437380021,2,12.083706227481251,79.58942229353212,32,0,0,0
2,845.9145282148506,3,8.398145271875764,71.13408898538763,13,0,0,0
3,824.3006019637869,3,80.75485631723323,22.601192847171685,34,0,0,0
0,719.9760677397738,1,34.605697536119635,73.56237884570508,33,0,0,0
2,896.5697491496217,4,59.66729867078328,32.929606702458166,5,0,0,0
1,801.2262900870454,1,208.04620477915958,30.3837169520423,14,1,0,0
1,811.3413297678532,3,13.946532741445868,21.315832546123776,7,0,0,0
2,765.4373296213188,3,41.50367315435722,52.31789885193824,30,0,0,0
0,562.837017797011,3,54.49292625351624,26.502482437590196,11,0,0,0
0,582.9716913675335,3,11.351157458285611,39.099638231347555,31,0,0,0
0,748.1556373991815,4,118.05214186573374,68.20265428627528,21,0,0,0
2,554.0233769426918,2,146.7984935711126,56.23993573972649,30,0,0,0
2,819.0700548665557,3,16.853662242972902,53.80413055838166,22,0,0,0
0,396.3531777137607,3,1.3817061212064041,31.2807959464403,19,0,0,0
2,1028.157160090495,4,335.38002102301925,23.451799926324806,10,0,0,0
4,887.9685772945656,4,38.83741387103073,78.26622463934956,31,0,0,0
1,851.3370461782957,1,27.966996052301567,47.30070715339526,30,0,0,0
3,545.2325349731591,2,35.126711838503695,57.8898969612373,32,0,0,0
8,1697.2623094709534,1,10.336981066078357,10.64372719761913,0,4,2,1
4,813.1569378949499,2,3.9948322102931058,31.59103476398137,35,0,0,0
4,738.6623568959,2,5.443392332378306,32.580726679704725,8,0,0,0
2,917.7663903083895,1,41.554492409743496,34.23794216561512,6,0,0,0
2,1309.2109071885584,2,25.472565028432353,70.51359716004035,5,0,0,0
13,1745.2269729655684,1,1.3314261888535723,26.369229301508636,1,2,2,1
2,888.456327666062,3,38.775986126452835,49.006615904874394,14,0,0,0
2,1193.7514618867917,1,55.29056568566811,45.64879825915012,3,1,0,0
1,728.7145758949843,2,54.17720723942445,77.18024931258321,26,0,0,0
4,717.3122395246979,2,18.686264902154573,47.182074101343915,7,0,0,0
0,798.9918259552943,2,43.95312743290636,73.07188637768014,28,0,1,0
1,689.6968539794038,3,363.3122402956178,73.45460580332823,34,0,0,0
4,900.5149548742875,1,75.75136342754752,58.73838318577869,4,1,0,0
3,959.8492915034491,2,19.993762045629662,25.557487980669034,17,0,0,0
3,711.7244993410742,2,13.653029827995796,59.33906181332911,35,0,0,0
1,1096.5665732771813,1,4.044597698877473,42.12166470471635,16,0,0,0
3,805.2370298371596,2,28.297723375839066,73.04985051160898,22,1,0,0
6,1800.4104980316818,1,13.95283382268303,22.48726084630304,2,3,1,1
2,1007.4010648738317,4,118.30906695692266,22.47063793778095,7,1,0,0
3,780.6692180763719,3,2.012787106336319,70.74241181912278,15,0,0,0
0,635.0532040995274,2,37.641018601155906,43.68966509933759,19,0,0,0
6,1193.690257872058,2,126.97909973093425,27.318466058155707,23,0,0,0
7,1957.7955977549207,1,1.2966957360559288,12.337885962967087,0,8,2,1
3,664.7858569412781,2,37.780391972344106,64.46916039713952,7,0,0,0
0,756.88641131621,2,26.379893933208685,42.85701036411166,33,0,0,0
1,904.4890421853388,4,18.55649251629403,59.18523505738251,34,0,0,0
1,616.6722613272906,2,25.917547004449684,61.903567099952745,17,0,0,0
10,1733.5016100197931,1,3.4432086711545606,22.78644376757918,1,5,1,1
0,846.1083173701459,3,35.03494172835443,26.80202397406901,33,0,0,0
